id,type,neighborhood,category,author,date,title,subtitle,content,url
9c3951d2-f5c9-4ed6-90ac-2afad1324845,news,marina,NEWS,by LA WEEKLY,,Coachella 2023 Line-up Announced,,"{""Coachella, located in Indio, California, just released its 2023 line-up, with Bad Bunny, BLACKPINK and Frank Ocean as headliners. Calvin Harris is at the bottom of the line-up and is referred to as “Returning to the Desert,” implying that he has yet to be assigned a specific performance date. "",""The festival is taking place over the weekends of April 14th-16th and April 21st-23rd, and will be the first Coachella not to land on Easter Sunday, which is on April 9th this year. "",""Friday’s roster consists of some beloved acts such as Gorillaz, The Chemical Brothers and Blondie, as well as Latin singer Becky G and Nigerian superstar Burna Boy. Rosalía, Charlie XCX, Labrinth, boygenius and Underworld are playing on Saturday, and Sunday will conclude with Björk, Kali Uchis, Porter Robinson, Dominic Fike and Jai Paul, among others. Metro Boomin, Pusha T, Rae Sremmurd and Yung Lean are some of the rap artists that will be performing throughout the weekend. "",""Frank Ocean is still on the bill, which is remarkable considering that he was initially planned to perform at the 2020 festival, which was canceled due to the pandemic, and was then expected to appear at the 2022 return, but was ultimately left out. Coachella made an uncharacteristic early announcement of his return for 2023. Frank Ocean has a history of cancelling festival appearances, including the 2015 FYF Fest in Los Angeles, which was filled in by Kanye West. He returned for the 2017 FYF Fest and gave a show-stopping performance with the help of Brad Pitt. "",""The other headliners demonstrate the increasing worldwide sound that Coachella is incorporating, with Latin superstar Bad Bunny leading the way and BLACKPINK being the first K-pop group to headline the festival. BLACKPINK made their Coachella debut in 2019 as the first all-female K-pop act, and their headline status this year is a testament to the rising popularity of K-pop."",""Click here for the complete line-up."",""""}",https://www.marinatimes.com/coachella-2023-line-up-announced
592778e5-6567-46e4-987e-5ba42b144abe,news,marina,NEWS BRIEFS,by John Zipperer,DECEMBER 2022,Photographer robberies spur increased police presence,,"{""In the wake of two brazen robberies of wedding photographers near the Palace of Fine Arts, District 2 Supervisor Catherine Stefani has secured additional police presence for the Palace, as well as the nearby Chestnut Street commercial area."",""“Everyday I hear from San Franciscans who are concerned about crime in our city, and I take this issue extremely seriously,” Stefani said in a statement."",""Saying that her first priority “is to keep residents and visitors safe, and to make sure that small businesses can thrive,” Stefani said new patrols will be added, and an additional $300,000 will be used to add community ambassadors to the area. The Police Department’s Community Ambassador Program uses retired police officers to supplement foot beat patrols in business and commercial areas. "",""KRON 4 quoted Police Chief Bill Scott saying that an increased police presence should be visible around the Palace of Fine Arts, Fillmore, Pacific Heights, Union Street, and other busy areas."",""Send feedback to letters@marinatimes.com. News tips? Email john@marinatimes.com""}",https://www.marinatimes.com/photographer-robberies-spur-increased-police-presence
b0f41216-8e84-450e-b88d-e0d4f9692422,news,ingleside,ARTS & ENTERTAINMENT,The Ingleside Light,"Mar 21, 2024",Banners on Ingleside’s Ocean Avenue Feature Work of Local Artists,"Local artists Shrey Purohit, Allison Smith and Ciccio Boles were tasked with creating works of art to add vibrancy to Ocean Avenue.","{""The works of local artists Shrey Purohit, Allison Smith and Ciccio Boles are popping up on the street lights up and down Ingleside’s stretch of Ocean Avenue."",""Each artist was given free rein to create something that would express the culture and character of Ingleside through a project of the Ocean Avenue Association."",""“I made a fresh painting that I felt represented Ingleside in my memories and my nostalgia and my viewpoint but also try to make it a little bit universal to the neighbors and people that transverse Ocean Avenue,” Purohit said."",""Purohit, who’s created many paintings of the neighborhood’s streets, also wanted to pay homage to three entities in Ingleside that have supported his art practice in monumental ways and chose to focus on the corner of Plymouth Avenue and Ocean Avenue looking toward Go Go 7, Ocean Ale House, Ingleside Presbyterian Church and K Ingleside light rail streetcars during sunset. He used shades of blue, green, red and yellow to depict the scene."",""For Smith, a student at the City College of San Francisco studying digital art, designing something for this project required stepping outside her comfort zone and creating digital art pieces using the Adobe Creative Suite to fit the printing parameters best. She already has painted work displayed in the neighborhood: the logo inside WestWood Produce."",""“I wanted to capture just the fun-ness that I see around Ocean Avenue,” Smith said. “There's a lot of kids who hang out there. A lot of people go to restaurants and I feel like a lot of times I see a nice, playful vibe. A welcoming neighborhood that I like to be a part of so I tried to design something that was kind of light hearted.”"",""Smith created a design for the banners with a two-part oceanic display of various fish from the ocean like clownfish and hammerhead sharks on a light pink backdrop and iridescent-like bubbles."",""Ciccio Boles, who was not available to be interviewed, created a light blue banner with icons of the sun, waves, palm trees and the words “Ocean Ave” in his unique style."",""The Ocean Avenue Association, a nonprofit tasked with cleaning and beautifying Ingleside’s stretch of Ocean Avenue, started placing 50 vertical banners, from Fairfield Way to Harold Avenue a few weeks ago. It’s the second time it has placed banners featuring local artists along the avenue. The first time was under a program called \""Arts Alive Ingleside.\"""",""The installation was originally projected for around the first week of February but OAA’s Small Business and Marketing Manager Rosendo Betancourt said the delay was due to the weather. The banners are another art project courtesy of the association, joining the mural on the neighborhood’s Walgreens."",""“This project was in the 'talks' phase when I joined the organization,” Betancourt said. “The present board then was enthusiastic about getting banners in the district so I wanted to accomplish the task. Due to scheduling conflicts, pole reservations and other city campaigns, we could only secure the banners now but we're excited things are coming to fruition.”"",""San Francisco-based flag and banner company A3 Visuals was hired to produce the printed designs costing the association $9,000."",""The association is committed to building the “vibrancy and safety of the retail district.”"",""“We hope these banners introduce a new yet familiar feeling of expression and culture to the already close-knit community of Ocean Avenue,” Betancourt said."",""The banner installation is expected to be completed by late March."",""Update: This article was updated with final designs by Allison Smith.""}",https://www.inglesidelight.com/art-banners-inglesides-ocean-avenue/
5d3605b0-c45e-4b5b-8fcb-626d989c3bce,news,marina,NEWS BRIEFS,by John Zipperer,DECEMBER 2022,GGNRA turns 50,,"{""On Oct. 27, the Golden Gate National Recreation Area hit middle age, celebrating 50 years since its formation. Stretching from Alcatraz to Crissy Field to The Presidio to Rancho Corral de Tierra in San Mateo County, GGNRA manages some of the most popular tourist destinations in the region — as well as favorite locales for locals."",""To commemorate the year, GGNRA is offering numerous events throughout the next year.  There are monthly guided walks exploring “Presidio: Changes Through Time,” a “Fee Free Day: at Alcatraz,” a poster contest (the deadline is fast approaching: Dec. 16), opportunities for the community to share their GGNRA memories, and more. You can find a schedule of GGNRA 50th anniversary events at nps.gov/goga/50events.htm."",""Send feedback to letters@marinatimes.com. News tips? Email john@marinatimes.com""}",https://www.marinatimes.com/ggnra-turns-50
0d4d6578-a354-44e5-b99a-67ec5f3ef351,news,marina,NEWS BRIEFS,by John Zipperer,DECEMBER 2022,Pelosi shifts roles,,"{""Following the Democrats’ narrow loss of the U.S. House of Representatives in the November election, and the shocking violent attack on her husband, Speaker Nancy Pelosi announced she would remain in Congress but would step back from a leadership role. Pelosi, who has represented San Francisco in the House since 1987, used the announcement of her decision to usher in the next generation of Democratic House leadership, with Rep. Hakeem Jeffries of New York expected to be the new minority leader."",""Widely considered one of the most powerful House speakers in history — even ruefully by many Republican members of Congress — Pelosi’s announcement signaled not only a shift in generations but also a shift in regional power. Jeffries represents Brooklyn on the opposite coast from San Francisco. But if the current House Minority Leader succeeds in his effort to be elected speaker, California will retain that position. "",""Pelosi was reelected to her House seat in November with 84 percent of the vote."",""Send feedback to letters@marinatimes.com. News tips? Email john@marinatimes.com""}",https://www.marinatimes.com/pelosi-shifts-roles
b4c3d985-081b-4bc9-92dd-003a9b61de6e,news,marina,NEWS BRIEFS,by John Zipperer,DECEMBER 2022,Briefly noted,,"{""Soccer fans often feel isolated in cities that are filled with fans of baseball, basketball, and American football. Street Soccer USA and the city of San Francisco teamed up to hold public screenings of major World Cup matches in various locations throughout the city, including the JFK Promenade and Civic Center. The screenings continue through the finals on Dec. 18. Details and the schedule are available at worldcupsf.org. And you’ll even be able to wear a One Love armband . . . Ristobar (2300 Chestnut Street) is showing off its new look and tasty new menu. Take a look at ristobarsf.com
. . . According to a new ranking of the 20 best cities for members of Generation Z (that’s people born between 1997 and 2012), San Francisco ranks — nowhere. In CommercialCafe’s ranking on the basis of affordability, green spaces, “fun factor,” and other factors, Atlanta takes first place, Virginia Beach, Va., is in 20th place, and our fair city is nowhere to be found. Back in June, a similar Gen Z ranking by Fortune magazine gave first place to Austin, Tex. On the other hand, back in March, RentCafe ranked San Francisco in first place in its “Top 20 Trending Cities for Gen Z Renters in 2022,” so we got at least one win
. . . Speaking of rankings, BetCalifornia.com ranks California in second place, but it’s not a great survey on which to be ranked so high. California is behind only Hawaii on a list of the 10 hardest states to own a home in the United States."",""Send feedback to letters@marinatimes.com. News tips? Email john@marinatimes.com""}",https://www.marinatimes.com/briefly-noted-18
8938da87-7d39-4611-85e5-240874ae269d,news,ingleside,ARTS & ENTERTAINMENT,The Ingleside Light,"Mar 21, 2024",Ingleside Gets Its Own Vibrant Postcard-Style Mural,"In his latest mural, artist Rhonel Roberts depicts his cherished memory of the neighborhood in the classic vintage postcard style.","{""A new mural has arrived on a long-drab block of Ingleside’s Ocean Avenue."",""The mural, located next to the Valero gas station at Jules Avenue, was created by San Francisco-based artist and former Ingleside resident Rhonel Roberts and depicts his cherished memory of living in the neighborhood."",""The vintage postcard-style mural highlights a portion of Ingleside’s residential hillside going downhill, filled with vibrant-colored mid-century modern homes. In addition to its radiant color palette, it shows turquoise and white rays and the word “Ingleside” to help draw the viewer’s eyes to the center."",""“I just want people to know that they’re seen,” Roberts said. “They matter. They’re recognized and they can be celebrated.”"",""The mural was funded as part of the Civic Joy Fund’s Adopt-A-Block project, which is investing $100,000 into four blocks around the city to provide physical improvements."",""“It’s possibly the beginning of Ingleside being able to create greater density of our art and our beauty and individual landmarks in physical items that celebrate the beauty of our neighborhood,” said Caleb Hilladakis, the fund’s special project assistant."",""This project is also a part of several other beautification projects to the neighborhood with help from the fund over the last year including string light installations and the recent “Ingleside Landmarks” mural on the side of Walgreens."",""The Ocean Avenue Association was consulted on this project for design input, the association’s Small Business and Marketing Manager Rosendo Betancourt said."",""The Civic Joy Fund also partnered with Mark Bonsignore, owner of Urban + Environmental Design, who said the cost for the mural was $12,000."",""“It’s a safe neighborhood but that gas station and that [dim] light doesn’t really give off inviting vibes so what we did was add brightness,” Bonsignore said."",""The design was printed by Mass Factor Media, a graphic printing and installation business in Oakland, on Avery Dennison Graphic Solutions' hi-tack MPI 1106 cast vinyl and was sealed with lamination for protection from the elements."",""Due to time, Roberts and Mass Factor Media owner Mark LeTang opted to apply the mural using vinyl rather than hand painting it. Roberts and LeTang spent two days fitting the 10-panel mural to the shiplap-textured wall."",""“I hope people talk about it,” LeTang said. “I hope people really credit the artist. San Francisco, right now, really needs a lot of attention. They really need art. They really need creatives to get us through this period of time.”""}",https://www.inglesidelight.com/ingleside-postcard-mural-rhonel-roberts/
d41dfcb5-b848-4bb7-9974-cd924ec03c2e,news,mission,ELECTION COVERAGE,LYDIA CHÁVEZ,"MARCH 21, 2024, 1:59 PM",Got a supervisor’s race in your district? Mission Local is covering it.,,"{""This year, Mission Local is all about elections — following campaign finance, the big inflow of tech and real estate money and drilling down on local races for supervisor and mayor. "",""We want our coverage to engage all of you and make smarter, better-informed voters. Ideally, strong news coverage should increase voter turnout. "",""You’ll be seeing Mission Local out in your neighborhoods, working on our weekly Meet the Candidate series. Join our reporters for coffee, send in questions for the candidates, or just let us know what issues you think are most important. Need to register to vote? Go here."",""Here is a schedule for the next week, detailing when and where our reporters will be in your district, but you can also email them to ask. Or, check back on our site and click on the links below to find out when our reporters will be in your district. "",""Unsure which district you’re in? Enter your address here to find out."",""Your funding supports our reporting – more than other news organizations we are heavily reliant on our donors. Thank you!"",""""}",https://missionlocal.org/2024/03/got-a-supervisors-race-in-your-district-mission-local-is-covering-it/
5e5814ef-12ed-4a24-ae34-c8105dff12fa,news,ingleside,ARTS & ENTERTAINMENT,The Ingleside Light,"Mar 21, 2024",Speed Camera Installation Plans Shared At Community Meeting,The transportation agency plans to install six speed cameras days after a crash killed three people in West Portal.,"{""The San Francisco Municipal Transportation Agency shared at a community meeting Monday its plans for deploying speed cameras across the neighborhood as part of a citywide rollout."",""SFMTA Transportation Planner Shannon Hake presented the potential camera locations and process to the New Mission Terrace Improvement Association’s regular meeting at Ingleside Police Station. SFMTA’s plan was released on March 14 as part of the five-year pilot program allowed by the passage of Assembly Bill 645. Six cities, including San Francisco, Oakland and San Jose, will use automated speed cameras to capture images of rear license plates of vehicles that go over the speed limit to penalize motorists in a bid to improve safety."",""“We are anticipating that speed safety cameras are an important part of an overall what can be done on a street but not the only thing,” Hake said. “We believe that they're going to be most effective with engineering changes as well that change the roadway layout or change how fast you can drive on a street.”"",""San Francisco will be allotted 33 cameras to be placed around the city. The number is determined by the city’s population. The SFMTA plans to place the cameras in corridors on the high-injury networks, streets where collisions happen the most frequently. Installations are expected to start in the summer."",""Six speed cameras are proposed for Ingleside and nearby neighborhoods: Ocean Avenue from Friday Kahlo Way to Howth Street, San Jose Avenue from Santa Ynez Avenue to Ocean Avenue, Alemany Boulevard from Farragut Avenue to Naglee Avenue, Mission Street from Ottawa Avenue to Allison Street, Geneva Avenue from Prague Street to Brookdale Avenue and Monterey Boulevard from Edna Street to Congo Street."",""“I think the ones that we ended up recommending are the ones that are definitely the strongest because I think this is an opportunity for us to change policy not only in San Francisco but in California,” Hake said."",""Pedestrian and road safety is on NMTIA members’ minds following recent pedestrian fatalities by motor vehicles at the Alemany Boulevard and Rousseau Street intersection in February and the March 16 crash that killed three people beside West Portal Station on Saturday."",""NMTIA recently welcomed a new traffic light at Alemany Boulevard and Theresa Street with other neighbors and District 11 Supervisor Ahsha Safaí on Feb. 24."",""“That’s why the speed cameras, more than anything, are so important to pedestrian and people’s lives because every five to ten miles [per hour] you go up, the probability of death goes up dramatically,” Safaí said."",""Several attendees asked about the cost of this project and how it would work for those caught speeding. Hake said it would be funded through the transportation agency’s operating budget to get a camera vendor and any revenue that is earned will initially go toward covering program costs with any additional income going towards traffic calming improvements."",""Offenders would be charged a penalty at a cost of $50 to $500 depending on how many mph over the speed limit they drive. Violations would also be issued as civil penalties and treated more like tollbooth charges with the ticket going to the individual on the vehicle's registration."",""Sam Thomas, who lives on San Jose Avenue, said a speed camera on Alemany Boulevard is “super important.”"",""“Alemany is super dangerous,” Thomas said. “We just had a neighbor who died on Cotter. It’s terrible. Alemany is a whole different beast.”"",""The speed camera proposal will go to the SFMTA Board of Directors in April and then on to the San Francisco Board of Supervisors in June.""}",https://www.inglesidelight.com/speed-camera-installation-meeting/
4ef2639c-9dda-4e21-b417-8738290594d5,news,ingleside,ARTS & ENTERTAINMENT,The Ingleside Light,"Mar 21, 2024",Trees And Landscaping Added Along Ingleside’s Ocean Avenue,The Ocean Avenue Association and Climate Action Now California teamed up to beautify the neighborhood with support from the Civic Joy Fund.,"{""Ingleside’s Ocean Avenue just got some new trees and plants."",""The Ocean Avenue Association, a nonprofit tasked with cleaning and beautifying Ingleside’s stretch of Ocean Avenue, partnered with Climate Action Now California, a nonprofit that works to increase green infrastructure investments and programs throughout San Francisco, to plant greenery on Ocean Avenue between Miramar and Lee avenues earlier this month. Despite the bad weather, they had two volunteers participate and were able to plant five trees and landscape three areas."",""“The event went great,” OAA’s Deputy Director Gabe Cory said. “It was a pleasure working with Climate Action Now to beautify three different areas along Ocean Avenue with trees and sidewalk gardens.”"",""The three landscaped areas were fitted with Catalina Ironwood trees and sidewalk gardens with flowers like coffee berry, manzanita, sage, California rye, silk tassel, South African lilies and more. The founding director of Climate Action Now, Markos Major, said they sourced the greenery from wholesale nurseries such as Pacific Nursery and Devil Mountain Wholesale Nursery."",""Funding for this project also came from the Civic Joy Fund, a nonprofit spending $2 million to put some magic back into San Francisco’s commercial corridors following the slow recovery from the pandemic, Cory said."",""Three trees and one sidewalk garden were placed on the block in front of The Fate Teahouse between Brighton and Lee avenues. One tree and a 20-25’ sidewalk garden were planted near the San Francisco Public Library’s Ingleside Branch. One tree and sidewalk garden were planted on Miramar Avenue toward the Westwood Park entrance."",""“We hope this to be the beginning of a partnership with Ocean Avenue,” Major said. “There’s so much work to be done in our city. Increasing permeability, removing pavement and planting gardens is one of the greatest ways to support a healthy climate.”"",""This project is among the first of many, Cory said, with the next round of planting planned for the summer. Climate Action Now has also worked with nearby neighborhood organizations such as the Friends of Lakeside Village on similar volunteer opportunities. Major also said they are in talks with Java On Ocean to partner for their next neighborhood project."",""“Something as small as planting a few trees and sidewalk gardens can make a big difference on the look and feel of a street,” Cory said. “We hope the community enjoys these new additions and they add more beauty to Ocean Avenue.”""}",https://www.inglesidelight.com/ingleside-ocean-avenue-trees-landscaping/
aaf12f7c-d9c2-45ab-81e3-f569b6cd5649,news,ingleside,ARTS & ENTERTAINMENT,The Ingleside Light,"Mar 21, 2024",Ingleside’s Huge New Mural Is Done. Here's What To Know,"Now that the scaffolding is down and the mural is ready to be christened, here’s what to know about it and its contents.","{""The scaffolding has come down from Ingleside’s huge new mural."",""Local artist Neil Ballard, with assistance from fellow artist Nathaniel Bice, completed an enormous mural on the side of the neighborhood’s Walgreens. And an unveiling ceremony is scheduled for Saturday, March, 16 at 1:30 p.m."",""“This was accomplished due to the desire on [store manager Michael] Rong’s part to solve a problem and at the same time, beautify the community,” said Jen Cotto, a spokesperson for Walgreens."",""The project, which Ballard named \""Ingleside Landmarks,\"" was paid through the Civic Joy Fund, a nonprofit spending $2 million to put some magic back into San Francisco’s commercial corridors following the slow recovery from the pandemic. As part of the fund’s Adopt-A-Block project, $100,000 is being poured into improving one block of Ocean Avenue. Three other blocks in the city also get $100,000 each."",""Ingleside’s adopted block is Ocean Avenue between Jules and Miramar avenues. The mural cost $25,000, according to Caleb Hilladakis, the fund’s special projects assistant."",""“Growing up off Ocean, I had been familiar with Neil's work for a handful of years,” Hilladakis said. “I was excited by the chance to work with him and have been blown away by how he captured the beauty of our neighborhood.”"",""The fund is working with the Ocean Avenue Association, a nonprofit tasked with cleaning and beautifying Ingleside’s stretch of Ocean Avenue. Hilladakis said they’ve given the association $16,000 so far. Ten thousand dollars went to installing string lights and $6,000 went to landscaping."",""The mural depicts some of Ingleside’s historic landmarks. Here’s the rundown:"",""El Rey Theatre: The Timothy Pflueger-designed Art Deco movie palace."",""Ingleside Terraces Sundial: At one time, it was the city’s largest sundial. Fun fact: It was dedicated at night."",""St. Emydius Catholic Church: St. Emydius is the patron saint of earthquake survivors."",""City College of San Francisco’s Science Hall: A Timothy Pflueger masterwork outfitted with fine Public Works Administration art. Take a tour!"",""K Ingleside Streetcar: The K Line was built for the opening of the Ingleside Racetrack in 1895."",""Beep’s Burgers' neon sign: The iconic burger stand opened in 1962 during the burgeoning space race."",""Palms and Monterey Cyprus: The neighborhood’s signature flora are featured prominently. (FYI: Palms are technically trees.)"",""Ocean Avenue street lights: They strike a sharp figure."",""Hills: Well, this is San Francisco, aint it?"",""Update: The story has been updated to include the mural's name.""}",https://www.inglesidelight.com/ingleside-walgreens-mural-details/
969046f3-dc26-4d8c-a655-6d261b70dd1e,news,ingleside,ARTS & ENTERTAINMENT,The Ingleside Light,"Mar 21, 2024",San Francisco Lawmakers Support Spending Ad Dollars With Community Media,San Francisco lawmakers agreed that the city agencies should make better use of independent community media for outreach.,"{""San Francisco Supervisors Tuesday passed a resolution recognizing the importance of ethnic and community journalism and that the city should strengthen its relationship with community and ethnic media outlets."",""Part of the resolution includes urging city departments to spend more outreach and advertising dollars on community and ethnic news media outlets rather than using third-party vendors — a recommendation from a report released by California Common Cause, a nonpartisan policy and advocacy organization."",""“Democracy depends on robust independent journalism, and robust independent journalism depends on thriving community- and neighborhood-centered news outlets,” said Supervisor Matt Dorsey in a news release. Dorsey was the main sponsor of the resolution."",""“With the San Francisco Board of Supervisors’ passage of this resolution today, we’re expanding on our city’s commitment to its diverse communities by supporting the diverse community-based journalism that’s part of it,” Dorsey added."",""The report titled “Local Voices on Local News: Community Perspectives and Policy Recommendations for Strengthening San Francisco’s Journalism Ecosystem” released in February looked at the community and ethnic journalism community landscape and held focus groups in different languages (English, Chinese Spanish and Tagalog) for several months with San Franciso residents to find what their needs are in reading local news."",""“Local news is critical to our democracy, and we know that San Franciscans are hungry for more,” said Maya Chupkov, media and democracy program manager at California Common Cause in a news release."",""One of the recommendations in the report was the idea of city departments shifting some of the advertising money they spend to independent media publishers that would help provide resources for community and ethnic media news outlets to stay afloat."",""The report said community journalism news media outlets play a critical role in the media landscape as they report and cover news stories in the community and neighborhoods that are not necessarily the main focus of major news outlets in San Francisco."",""“This investment in local media has proven successful in New York and Chicago, and will likewise ensure that our city government supports and communicates directly and effectively with readers of underserved ethnic and community media,” said Michael Yamashita in a news release, who is the publisher of the Bay Area Reporter newspaper."",""At the request of Dorsey, the Budget and Legislative Analyst released a report last December to provide options for creating a program to direct more advertising spending to these types of outlets. The BLA report said 98 media outlets were operating in the city, but only seven publications were approved by the Board of Supervisors for an advertising contract to publish legally required notices for fiscal year 2023-24."",""The BLA report looked at other cities that have programs where advertising and outreach expenditures go to community news outlets. Cities, namely New York, have codified into law that at least 50% of all print and digital advertising — excluding legally required notices — be spent in community and ethnic media outlets. A list of media outlets was compiled and an office within the mayor’s office was created to monitor the program."",""The BLA gave city officials policy considerations if they were to pursue such a program like New York, including a vetted directory of community and ethnic news outlets and setting a mandated percentage of advertising that would go towards these news outlets. Additionally, the BLA stated the city would need to clearly define what is considered advertising, establish a system to track how spending will be tracked and reported and determine which community and ethnic media outlets can qualify as a city vendor."",""San Francisco State University Journalism Department Chair Jesse Garnier said there should also be other criteria established to prevent political interference if community and ethnic journalism outlets were to receive money from the city government. The journalism department is acting as a local independent monitor to help with the city’s plan to prioritize advertising dollars to ethnic media outlets and independent news publishers."",""The Bay Area Independent Community Media Coalition, which is being led by California Common Cause and includes several community and bilingual publications in print and online in the city, is advocating for a policy solution that would increase the amount of advertising the city spends in local community and ethnic media outlets. The Ingleside Light is a participant, and — despite publishing bonafide journalism for an eager hyperlocal every week — it cannot participate in the city’s outreach advertising because the rules have not been modernized for the digital age."",""“We are energized to work with the city, ethnic and multilingual media outlets, and local community publishers to carry out recommendations from the report. This should help ensure city messaging on programs reach all residents, in all communities, through known and trusted outlets,” Garnier said.""}",https://www.inglesidelight.com/san-francisco-lawmakers-support-community-media/
