id,type,startDate,endDate,name,url,image,description,locationName,locationAddress,organizerName
522d0228-58f5-47ea-97e8-4fa50acaa3be,event,2024-03-22T18:00:00-07:00,2024-03-22T19:00:00-07:00,Mission Local Presents: A Conversation with Mark Farrell,https://www.eventbrite.com/e/mission-local-presents-a-conversation-with-mark-farrell-tickets-848571780037,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F703139609%2F1909881254133%2F1%2Foriginal.20240222-181258?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C464%2C4500%2C2250&s=1ec4bbab660e77fb592abd97cfda73c4,"Join us at Manny's for a conversation between mayoral candidate, Mark Farrell, and Mission Local's Joe Eskenazi!",Manny&#39;s,"3092 16th Street, San Francisco, CA 94103",Manny's
04283c39-421a-4d82-9704-5ecd2de5cdfd,event,2024-03-19T18:00:00-07:00,2024-03-19T23:30:00-07:00,Indie BYOG (Bring Your Own Game) @ GDC2024 by Onerat Games & Sub-Zero Sound,https://www.eventbrite.com.au/e/indie-byog-bring-your-own-game-gdc2024-by-onerat-games-sub-zero-sound-tickets-834237666317,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F698449919%2F343842521485%2F1%2Foriginal.20240216-052254?w=1000&auto=format%2Ccompress&q=75&sharp=10&s=4f877ecc4d4f1a568500f7482ca9238d,"Indie devs of GDC 2024, BYO game for a fun night of demos & networking! Don't have a game?  Mingle with indies and check out their games!",The Royale,"800 Post St, San Francisco, CA 94109",Onerat Games & Sub-Zero Sound
a2f7f249-bb15-460c-8e7b-aaf85939a750,event,2024-03-23T21:00:00-07:00,2024-03-24T04:30:00-07:00,Safra & Cloud9 present Purim Costume Party with Silver Panda,https://www.eventbrite.com/e/safra-cloud9-present-purim-costume-party-with-silver-panda-tickets-825746288377,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F703313329%2F564127626281%2F1%2Foriginal.20240222-211442?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=020d5782ac0068fabffc214bbfc49ad5,Safra & Cloud9 present Purim (Costume Party) with Silver Panda,Public Works,"161 Erie Street, San Francisco, CA 94103",Public Works
26efef8c-93fe-4b48-ad6b-3628715dd536,event,2024-03-22T12:00:00-07:00,2024-03-24T02:00:00-07:00,"14th Annual San Francisco Salsa Festival March 22-23,2024",https://www.eventbrite.com/e/14th-annual-san-francisco-salsa-festival-march-22-232024-tickets-715815372047,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F593086609%2F29574791449%2F1%2Foriginal.20221121-144237?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=4%2C0%2C590%2C295&s=25464f13923cd26b4fd72ad562380125,"A weekend of world-class performances, dancing, competition and workshops with top salsa and Bachata instructors.",San Francisco Airport Marriott Waterfront,"1800 Old Bayshore Highway, Burlingame, CA 94010",Salsamania Productions
56aab489-e541-4501-a187-e46ffee7472f,event,2024-03-23T19:00:00-07:00,2024-03-23T22:00:00-07:00,Mentors Matter - Casino Night,https://www.eventbrite.com/e/mentors-matter-casino-night-tickets-824783187717,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F701761219%2F27070686563%2F1%2Foriginal.20240221-050243?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f8c6508be5e506898e4c555c483d8f8a,"Come mingle with current and prospective MMBay volunteers for a night of gourmet bites, strong libations, and casino fun!","The Green Room, Van Ness Avenue, San Francisco, CA, USA","401 Van Ness Avenue, San Francisco, CA 94102",Minds Matter Bay Area
ab0137d2-5f87-4921-9d69-1aad1e201c3b,event,2024-03-20T09:00:00-07:00,2024-03-20T16:00:00-07:00,"Corporate Sustainability Measurement & Reporting: From Whether, to How",https://www.eventbrite.com/e/corporate-sustainability-measurement-reporting-from-whether-to-how-tickets-809168182817,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F687797549%2F169757407562%2F1%2Foriginal.20240201-172240?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1024%2C512&s=150139fbc7ead7afa0c2615de0976435,The CFRM 27th Conference on Financial Reporting at Berkeley Haas,"Spieker Forum, Chou Hall","Haas School of Business, UC Berkeley 2220 Piedmont Avenue, Berkeley, CA 94720",Center for Financial Reporting and Management
27a6b077-3ba6-463f-9832-2cefd75b3e50,event,2024-03-28T17:00:00-07:00,2024-03-28T20:00:00-07:00,Bay Area Ruby Meetup Group @ GitHub HQ,https://www.meetup.com/san-francisco-ruby-meetup-group/events/299635202/,https://secure-content.meetupstatic.com/images/classic-events/519578114/676x676.jpg,"(NOTE: [Please register at this Luma Link](https://lu.ma/r6d0lghm) (Github's preference) in addition to RSVPing here.)

Hey, Bay Area builders and tinkerer",GitHub,"88 Colin P Kelly Jr St, San Francisco, CA",SF Bay Area Ruby Meetup Group
46cf658c-ef8f-43f9-8250-7cc7a6e4b3a4,event,2024-03-28T18:00:00-07:00,2024-03-28T22:00:00-07:00,San Francisco AI Block Party,https://www.meetup.com/sanfrancisco-ai/events/299429399/,https://secure-content.meetupstatic.com/images/classic-events/519380766/676x676.jpg,"Welcome to the San Francisco AI Block Party! Get ready for a night of fun, music, and good vibes in the heart of San Francisco.

Bring your friends and net",1481 Folsom St,"1481 Folsom St, San Francisco, CA",San francisco AI Meetups
5e4cd49d-5a83-47d8-ba9a-91bca6951a19,event,2024-03-24T13:00:00-07:00,2024-03-24T16:00:00-07:00,Career Crafting for Burned & Burnt Out Women in Tech,https://www.meetup.com/burned-burnt-out-women-in-tech-sf/events/299738651/,https://secure-content.meetupstatic.com/images/classic-events/519705832/676x676.jpg,"**GET UNSTUCK AND HAVE FUN DOING IT!**

Tired of feeling unfulfilled and overwhelmed?

Feel like there HAS to be more...but what?

It's time to try somethi",BODY.,"2275 Market St, San Francisco, ca",Burned & Burnt Out Women in Tech SF
f51548ae-f4d4-4f55-9757-e9db3d22dee4,event,2024-03-28T18:00:00-07:00,2024-03-28T20:00:00-07:00,Data and AI Engineering Panel: Airbyte x LangChain x Pinecone,https://www.meetup.com/data-bytes/events/299752878/,https://secure-content.meetupstatic.com/images/classic-events/519808462/676x676.jpg,"Join us for some light bites, drinks, and discussion about data engineering for AI. Our meetup will include a panel discussion with experts from the engine",100 California St,"100 California St, San Francisco, CA",Data Bytes
46a59db6-9d0e-4e66-8d98-e8e57515aeed,event,2024-03-19T19:00:00-07:00,2024-03-19T23:59:00-07:00,"GDC 2024 After Party Meetup with HashiCorp, Sentry, Unity, Discord & More",https://www.meetup.com/monthly-sf-game-development-community/events/298874115/,https://secure-content.meetupstatic.com/images/classic-events/519278588/676x676.jpg,"Welcome back to SF Game Development's third annual GDC 2024 After Party Meetup at DNA Lounge on Tuesday, March 19th from 7:00pm-12:00am. This is the larges",DNA Lounge,"375 11th St, San Francisco, CA",SF Game Development
236e4493-bd98-47f7-9582-55487a98f2e8,event,2024-03-27T18:00:00-07:00,2024-03-27T20:00:00-07:00,Talk Series: Event Streaming with Mantis & Scaling Computations with Ray,https://www.meetup.com/data-engineer-things-bay-area-meetup/events/299603013/,https://secure-content.meetupstatic.com/images/classic-events/519750261/676x676.jpg,"Whether you're a seasoned data engineer or just starting out, this event will provide valuable insights and practical tips on the work we do. Come network ",Writing Lab,"180 Golden Gate Ave,, San Francisco , CA",Data Engineer Things Bay Area Meetup
2e5884c0-3dd1-485b-a5df-8c1bbbab1db2,event,2024-03-24T12:00:00-07:00,2024-03-24T15:00:00-07:00,Female Brunch Club Meetup @ Yerba Buena,https://www.meetup.com/san-francisco-female-brunch-club/events/299488736/,https://secure-content.meetupstatic.com/images/classic-events/519435074/676x676.jpg,"Join the San Francisco Female Brunch Club for a delightful brunch where you can meet like-minded women, make new friends, and enjoy some delicious food. Ye",The Grove - Yerba Buena,"690 Mission St, San Francisco, CA",San Francisco Female Brunch Club
7aaac81f-9a6f-45c9-bbb5-adb4e5b5d9b8,event,2024-03-26T19:30:00-07:00,2024-03-26T22:30:00-07:00,Make International friends & Language Exchange !,https://www.meetup.com/international-friends-san-francisco/events/299309308/,https://secure-content.meetupstatic.com/images/classic-events/519254228/676x676.jpg,"Make international friends & speak languages (local language included).
The languages spoken may vary based on the participants.
👉🍺🥤 You are asked to or",Iron Horse Cocktails,"25 Maiden Ln, San Francisco, CA",International friends San Francisco
88e201fb-6ae4-43c2-b3a9-4bf56e1cee55,event,2024-03-21T17:30:00-07:00,2024-03-21T19:00:00-07:00,Young PM's AI Discussion,https://www.meetup.com/san-francisco-product-launch-manager-meetup-group/events/299685640/,https://secure-content.meetupstatic.com/images/classic-events/519616177/676x676.jpg,"If you choose to come, please read the Pop-Up rules below before RSVP'ing so that you are most prepared for the discussion.

***

Enjoy a drink at Joe the ",JOE & THE JUICE,"301 Howard St, San Francisco, CA",S.F. Product Managers 20's & 30's
46ca76c0-fb94-481a-a313-799fc49fd7ea,event,2024-03-21T17:30:00-07:00,2024-03-21T19:30:00-07:00,Temporal Users SF: March 2024,https://www.meetup.com/sf-temporal-user-group/events/299361587/,h,"Temporal is excited to welcome the community to our next SF user group meetup! Join for an evening of technical talks, food, and drinks, meet Temporal user",110 S Park St,"110 S Park St, San Francisco, CA",SF Temporal User Group
e9c3f97b-cbc0-4400-b6cf-96f52dbec8c0,event,2024-03-27T18:00:00-07:00,2024-03-27T20:00:00-07:00,Startups and Business Networking Event San Francisco,https://www.meetup.com/startups-and-tech-events-in-san-francisko/events/299476268/,https://secure-content.meetupstatic.com/images/classic-events/519399439/676x676.jpg,"**Attention attendees!**
**To register, use this link** --> [Startup, Tech & Business Networking San Francisco](https://www.eventbrite.com/e/startup-tech-b",The Marker San Francisco,"501 Geary St, San Francisco, CA",Startups and Tech Events in San Francisko
f4117626-aecf-4c12-a6ad-2a014fac0407,event,2024-03-25T12:00:00-07:00,2024-03-25T13:30:00-07:00,Lunch/Brunch at Brenda's Meat and Three,https://www.meetup.com/san-francisco-seniors-social-group/events/299657944/,https://secure-content.meetupstatic.com/images/classic-events/519595924/676x676.jpg,"Greetings All:

Let's have a relaxed Brunch/Lunch at this Southern Secret in San Francisco and start to get to know each other. We can also Brain Storm on ",Brenda's Meat & Three,"919 Divisadero St, San Francisco, CA",San Francisco Seniors Social Group
fffa224c-e47f-4fd0-9e37-8919565bbcca,event,2024-03-21T17:00:00-07:00,2024-03-21T19:00:00-07:00,GDC 2024 Game Artists Networking Event,https://www.meetup.com/san-francisco-digital-art-meetup-group/events/299757417/,https://secure-content.meetupstatic.com/images/classic-events/519706413/676x676.jpg,Join the San Francisco Digital Art Meetup Group for an exciting evening focused on game and entertainment artists networking and professional development i,Yerba Buena Gardens,"750 Howard St, San Francisco, CA",San Francisco Digital Art Meetup Group
38838276-76ab-4f9e-820b-e253ac041752,event,2024-03-24T09:30:00-07:00,2024-03-24T12:30:00-07:00,Windmills & Tulips OMG! - Golden Gate Park,https://www.meetup.com/burlingame-plein-air-painters/events/298652459/,https://secure-content.meetupstatic.com/images/classic-events/519159109/676x676.jpg,"Dutch treat! (OK, so that's a sad play on words.) A full scale windmill plus if luck is with us the whole tulip field in bloom! You can wander into the Wes",Queen Wilhelmina Garden,"1690 John F Kennedy Dr, San Francisco, CA",Burlingame Plein Air Painters
4751ffbe-b06e-4847-bf02-250894bdbeba,event,2024-03-19T17:30:00-07:00,2024-03-19T20:30:00-07:00,Unstructured Data in LLMs,https://www.meetup.com/unstructured-data-sf/events/297446753/,https://secure-content.meetupstatic.com/images/classic-events/519703233/676x676.jpg,This is an in-person event! Registration [using this form](https://lu.ma/c3bwce5i) is required in order to get in. Github will email you a form the day bef,88 Colin P Kelly Jr St,"88 Colin P Kelly Jr St, San Francisco, CA",Unstructured Data Meetup Bay Area
9012e2e7-b83a-44fa-af9e-82142c5e33a5,event,2024-03-28T18:30:00-07:00,2024-03-28T20:30:00-07:00,Our 1st book discussion: WHEN BREATH BECOMES AIR by Paul Kalanithi,https://www.meetup.com/san-francisco-south-asian-bookclub/events/299305762/,/,"For our first bookclub, I would like to invite you all to discuss Paul Kalanithi’s “When breath becomes air.” There are some books that stay with you long ",Delah Coffee,"370 4th St, San Francisco, CA",San Francisco South Asian Bookclub
ed6e5c90-1514-4e27-8fe2-6abb06f59282,event,2024-03-21T18:00:00-07:00,2024-03-21T20:00:00-07:00,HUG SF Meetup #3 - Explore the Hasura Data Delivery Network,https://www.meetup.com/hasura-user-group-san-francisco/events/299379159/,https://secure-content.meetupstatic.com/images/classic-events/519714622/676x676.jpg,"It's our 2nd User Group of 2024 🥳

Join [Rahul Agarwal](https://www.linkedin.com/in/rahulagarwal13/), Principal Product Manager at Hasura, for a deep dive",Hasura San Francisco,"576 Folsom St floor 3, San Francisco, CA",Hasura User Group San Francisco
de8781ef-fe9c-4350-873a-3da32abe488d,event,2024-03-24T11:00:00-07:00,2024-03-24T13:00:00-07:00,Picnic in Golden Gate Park,https://www.meetup.com/single-women-50s-60s-no-kids-social-group-sf/events/299237492/,https://secure-content.meetupstatic.com/images/classic-events/519159467/676x676.jpg,Join us for a picnic at the front lawn of the Conservatory of Flowers in Golden Gate Park. Bring your lunch and a blanket to sit on! We will meet at the to,Conservatory of Flowers,"100 John F Kennedy Dr, San Francisco, CA","Single women, 50s-60s, no kids, San Francisco social group"
50b94cae-bfce-4532-8698-d965c23abe64,event,2024-03-22T19:00:00-07:00,2024-03-22T21:00:00-07:00,Adventure Travel Meetup:Discovering Hidden Gems- Event is free for first 50 RSVP,https://www.meetup.com/sf-people-club-hope-you-make-friends/events/299767223/,https://secure-content.meetupstatic.com/images/classic-events/519711255/676x676.jpg,"**Make sure to RSVP here (Event is free for first 50 RSVP) - https://localforum.co/singlegroup/657bc9cae9c2d07451eaa4d7/**

Get ready to move your feet and",,,SF People club - Hope you make friends
787123fc-4150-4c94-b4a9-0cf821f9b9b1,event,2024-03-27T18:00:00-07:00,2024-03-27T21:00:00-07:00,Legal Hackers Happy Hour ,https://www.meetup.com/sflegalhackers/events/299535185/,https://secure-content.meetupstatic.com/images/classic-events/517281209/676x676.jpg,"Join us for the third installment of ""Bay Area Legal Hackers Happy Hour,"" a monthly gathering where the intersection of law and generative AI comes alive i",The Savoy Tivoli,"1434 Grant Ave, San Francisco, CA",Bay Area Legal Hackers (fka SF Legal Hackers)
2ce818f2-8acc-4767-8641-91144be053dc,event,2024-03-23T21:00:00-07:00,2024-03-24T02:00:00-07:00,MIDNIGHTS - A TAYLOR SWIFT DANCE PARTY,https://www.eventbrite.com/e/midnights-a-taylor-swift-dance-party-tickets-776308458497,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F657364399%2F5617198057%2F1%2Foriginal.20231212-152543?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=713158084feba3aa1a2b7ad27057ccf3,Saturday March 23 at Rickshaw Stop,Rickshaw Stop,"155 Fell Street, San Francisco, CA 94102",GBH
93056fa3-9b92-43f2-8e1b-8b7c684d4272,event,2024-03-22T21:00:00-07:00,2024-03-23T02:00:00-07:00,YOI TOKI [SF] - A FUTURE FUNK / VAPORWAVE PARTY,https://www.eventbrite.com/e/yoi-toki-sf-a-future-funk-vaporwave-party-tickets-816856990247,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F686756659%2F5617198057%2F1%2Foriginal.20240131-153126?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0705901b9471b21d88880b5d63fb944d,Join us for a night of Future Funk Insanity,Rickshaw Stop,"155 Fell Street, San Francisco, CA 94102",GBH
f20d435e-4c24-4af2-bc8f-adf88abf79ac,event,2024-03-21T18:00:00-07:00,2024-03-24T18:00:00-07:00,"Superfine Art Fair @ Fort Mason | Mar. 21-24, 2024",https://www.eventbrite.com/e/superfine-art-fair-fort-mason-mar-21-24-2024-tickets-798973740967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F696530399%2F165663754183%2F1%2Foriginal.20240213-213915?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C440%2C5442%2C2721&s=1b57976b0d12a75e725d954a877a89ad,Discover new art by 100 of the most exceptional artists in the world at San Francisco's favorite art fair where you meet the artists 1-on-1.,Gateway Pavilion,"2 Marina Blvd, San Francisco, CA 94123",Superfine! Art Fair
f7e0d60e-9f87-42ef-8483-998a066d6f21,event,2024-03-22T21:00:00-07:00,2024-03-23T04:00:00-07:00,SET with  STEPHAN BODZIN Live + EELKE KLEIJN (DAYS like NIGHTS),https://www.eventbrite.com/e/set-with-stephan-bodzin-live-eelke-kleijn-days-like-nights-tickets-808090990907,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F719078469%2F423411194433%2F1%2Foriginal.20240314-010406?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C39%2C1786%2C893&s=d846cd6b5f56a22a6d8bdf311595b6be,SET Underground with Stephan Bodzin (Afterlife),The Midway SF,"900 Marin St, San Francisco, CA 94124",SET UNDERGROUND
8b921bf7-eb56-42fb-9049-4c8e76dbf89e,event,2024-03-22T21:00:00-07:00,2024-03-23T02:00:00-07:00,Daft Punk’s Discovery: The Dance Party,https://www.eventbrite.com/e/daft-punks-discovery-the-dance-party-tickets-807396884817,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F680368669%2F1798772509403%2F1%2Foriginal.20240123-010053?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=247faef113208d18c73b9185f09b7d7a,A massive love letter tribute dance party to Daft Punk.,The Great Northern,"119 Utah St, San Francisco, CA 94103",The Great Northern
2e9f8e21-c371-437a-9e0d-44d22fa8f1f4,event,2024-03-23T21:00:00-07:00,2024-03-24T02:00:00-07:00,SPRING PARTY - CELEBRATING PERSIAN NEW YEAR!,https://www.eventbrite.com/e/spring-party-celebrating-persian-new-year-tickets-812692935447,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F684140109%2F20368589%2F1%2Foriginal.20240128-010115?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=224%2C0%2C772%2C386&s=aa25d9655d5596350f42625794e7cd3f,Join us for a fabulous night Packed with Energy & Entertainment :),The Grand,"520 4th Street, San Francisco, CA 94107",Aykut Events
5dbcfc1c-4e34-4a6b-b1bd-aabf965f620c,event,2024-03-21T19:30:00-07:00,2024-03-21T21:30:00-07:00,22nd Game Audio Network Guild Awards,https://www.eventbrite.com/e/22nd-game-audio-network-guild-awards-tickets-838440717757,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F696825119%2F119417619549%2F1%2Foriginal.20240214-082023?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C59%2C2048%2C1024&s=9f956807c539eec586bad7169c7e73e6,The G.A.N.G. Awards celebrates and recognizes excellence in game audio. We look forward to seeing you there!,Moscone Center,"747 Howard Street, San Francisco, CA 94103",Game Audio Network Guild
ae371ac8-b672-4a50-9c8f-499a4ae24948,event,2024-03-23T19:00:00-07:00,2024-03-23T22:00:00-07:00,West Coast Pro presents MARVELOUS COAST,https://www.eventbrite.com/e/west-coast-pro-presents-marvelous-coast-tickets-787320576037,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F665413199%2F269044845361%2F1%2Foriginal.20231231-201346?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C60%2C1920%2C960&s=291e39993c6a37386a8b10b6acba352d,Marvelous Pro Wrestling from Japan comes to The Coast for a special night of pro wrestling!,2700 45th Ave,"2700 45th Avenue, San Francisco, CA 94116",West Coast Pro Wrestling
27864245-3bbf-496c-a7b4-ec0bcb212beb,event,2024-03-22T18:00:00-07:00,2024-03-22T19:00:00-07:00,Mission Local Presents: A Conversation with Mark Farrell,https://www.eventbrite.com/e/mission-local-presents-a-conversation-with-mark-farrell-tickets-848571780037,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F703139609%2F1909881254133%2F1%2Foriginal.20240222-181258?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C464%2C4500%2C2250&s=1ec4bbab660e77fb592abd97cfda73c4,"Join us at Manny's for a conversation between mayoral candidate, Mark Farrell, and Mission Local's Joe Eskenazi!",Manny&#39;s,"3092 16th Street, San Francisco, CA 94103",Manny's
403d6a37-fc26-42b1-ab07-1e637a0e01a4,event,2024-03-23T21:00:00-07:00,2024-03-24T04:30:00-07:00,Safra & Cloud9 present Purim Costume Party with Silver Panda,https://www.eventbrite.com/e/safra-cloud9-present-purim-costume-party-with-silver-panda-tickets-825746288377,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F703313329%2F564127626281%2F1%2Foriginal.20240222-211442?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=020d5782ac0068fabffc214bbfc49ad5,Safra & Cloud9 present Purim (Costume Party) with Silver Panda,Public Works,"161 Erie Street, San Francisco, CA 94103",Public Works
06a324a8-fdb2-4862-b8dc-1e1bfa741d1e,event,2024-03-22T12:00:00-07:00,2024-03-24T02:00:00-07:00,"14th Annual San Francisco Salsa Festival March 22-23,2024",https://www.eventbrite.com/e/14th-annual-san-francisco-salsa-festival-march-22-232024-tickets-715815372047,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F593086609%2F29574791449%2F1%2Foriginal.20221121-144237?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=4%2C0%2C590%2C295&s=25464f13923cd26b4fd72ad562380125,"A weekend of world-class performances, dancing, competition and workshops with top salsa and Bachata instructors.",San Francisco Airport Marriott Waterfront,"1800 Old Bayshore Highway, Burlingame, CA 94010",Salsamania Productions
a639073e-216b-489a-a112-f8fb8352f7e6,event,2024-03-23T19:00:00-07:00,2024-03-23T22:00:00-07:00,Mentors Matter - Casino Night,https://www.eventbrite.com/e/mentors-matter-casino-night-tickets-824783187717,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F701761219%2F27070686563%2F1%2Foriginal.20240221-050243?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f8c6508be5e506898e4c555c483d8f8a,"Come mingle with current and prospective MMBay volunteers for a night of gourmet bites, strong libations, and casino fun!","The Green Room, Van Ness Avenue, San Francisco, CA, USA","401 Van Ness Avenue, San Francisco, CA 94102",Minds Matter Bay Area
3ba6b347-ebf3-4c66-858c-3f57f59cd393,event,2024-03-23T22:00:00-07:00,2024-03-24T02:00:00-07:00,BOLLYWOOD NEON HOLI | EVE NIGHT CLUB | San Francisco| MAR 23,https://www.eventbrite.com/e/bollywood-neon-holi-eve-night-club-san-francisco-mar-23-tickets-828206426717,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F715217159%2F1608401767533%2F1%2Foriginal.20240308-214503?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8d62de3eda1ad2332b4e2450498b3402,Celebrate Holi with vibrant neon colors dancing @ EVE - Hottest Nightclub in San Francisco,"Eve, Folsom Street, San Francisco, CA, USA","1535 Folsom Street, San Francisco, CA 94103",Silver Key
abcf51dd-8335-48d3-91f6-15768ec6e06e,event,,,Dreamstate presents Bryan Kearney + Metta & Glyde,https://www.eventbrite.com/e/dreamstate-presents-bryan-kearney-metta-glyde-tickets-807273054437,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F682011839%2F564127626281%2F1%2Foriginal.20240124-204801?w=1000&auto=format%2Ccompress&q=75&sharp=10&s=b3054420bb821b10a2ad184bb91556e3,Dreamstate presents Bryan Kearney + Metta & Glyde,Public Works,"161 Erie Street, San Francisco, CA 94103",Public Works
59899182-6715-45f3-9ff2-a3c8574844d4,event,2024-03-21T21:30:00-07:00,2024-03-22T00:30:00-07:00,Chris Liebing presented by PW Hardwood Classics,https://www.eventbrite.com/e/chris-liebing-presented-by-pw-hardwood-classics-tickets-846141119867,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F701533279%2F674591041103%2F1%2Foriginal.20240220-221940?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f91baa384c85bcd69788c3cc8ac23890,Chris Liebing presented by PW Hardwood Classics,Public Works,"161 Erie Street, San Francisco, CA 94103",Public Works
2a495673-4588-4d18-aefe-4f4f184304fa,event,2024-03-23T21:30:00-07:00,2024-03-24T02:00:00-07:00,Lossless Wax @ The Foundry (Underground House),https://www.eventbrite.com/e/lossless-wax-the-foundry-underground-house-tickets-852659707137,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F707973849%2F1920511136063%2F1%2Foriginal.20240229-040428?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6f7d8029a7fc73d86c3ae58213dfd934,Lossless Wax presents: A strictly underground house set in an industrial warehouse space with an audiophile grade sound system.,The Foundry SF,"1425 Folsom Street, San Francisco, CA 94103",Lossless Wax
7b73a772-86af-433a-89f6-72cc477a1caa,event,2024-03-23T08:30:00-07:00,2024-03-23T16:00:00-07:00,2024 Transition Conference and Resource Fair,https://www.eventbrite.com/e/2024-transition-conference-and-resource-fair-tickets-829452393437,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F693504639%2F1276871840083%2F1%2Foriginal.20240209-024853?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=5156afb011f9092af58bef8c449f75aa,Conferencia de Transición y Feria de Recursos 2024,College of Alameda,"555 Ralph Appezzato Memorial Parkway, Alameda, CA 94501","Full Circle of Choices, Inc."
e934743a-38d4-44b9-a3ab-015037b92c64,event,2024-03-22T17:00:00-07:00,2024-03-23T00:30:00-07:00,GameDev Mixer + After Party,https://www.eventbrite.com/e/gamedev-mixer-after-party-tickets-800043159627,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F675706339%2F271122442446%2F1%2Foriginal.20240116-165354?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=aac1ea3ac0f645c959f4b260e7db64e7,Come celebrate a night of Networking on Friday night inside the Redwood Room! A few minutes walking distance from the Moscone  Convention!,Redwood Room by The Clift,"495 Geary Street, San Francisco, CA 94102, United States",Level Up Events
f4ed47ce-f0b5-4327-8669-4570fee9b464,event,2024-03-21T17:00:00-07:00,2024-03-21T20:00:00-07:00,Femmes in Production,https://www.eventbrite.com/e/femmes-in-production-tickets-855537153657,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F719741699%2F296348012979%2F1%2Foriginal.20240314-190902?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=7a776d532fa5ccf7e1a00320e964460a,"Calling all self-identifying female photographers, producers, directors, DPs, and beyond to celebrate our place in the in the industry.",Ciel Creative Space,"935 Carleton Street, Berkeley, CA 94710",Ciel Creative Space
